layer,head,metric,auroc,direction
25,15,spectral_entropy_norm,1.0,1.0
25,15,hfer,1.0,-1.0
25,15,spectral_radius,1.0,-1.0
26,0,fiedler_value,1.0,-1.0
26,0,connectivity_ratio,1.0,1.0
26,0,spectral_entropy_norm,1.0,1.0
26,0,hfer,1.0,-1.0
26,0,spectral_radius,1.0,-1.0
26,1,fiedler_value,1.0,-1.0
26,1,connectivity_ratio,1.0,-1.0
26,1,spectral_entropy_norm,1.0,1.0
26,1,hfer,1.0,1.0
26,1,spectral_radius,1.0,-1.0
26,2,fiedler_value,1.0,-1.0
26,2,connectivity_ratio,1.0,-1.0
26,2,spectral_entropy_norm,1.0,1.0
26,2,hfer,1.0,-1.0
26,2,spectral_radius,1.0,-1.0
26,3,fiedler_value,1.0,-1.0
26,3,connectivity_ratio,1.0,-1.0
26,3,spectral_entropy_norm,1.0,1.0
26,3,hfer,1.0,1.0
26,3,spectral_radius,1.0,-1.0
26,4,fiedler_value,1.0,-1.0
26,4,connectivity_ratio,1.0,-1.0
26,4,spectral_entropy_norm,1.0,1.0
26,4,hfer,1.0,-1.0
26,4,spectral_radius,1.0,-1.0
26,5,fiedler_value,1.0,-1.0
26,5,connectivity_ratio,1.0,-1.0
26,5,spectral_entropy_norm,1.0,1.0
26,5,hfer,1.0,1.0
26,5,spectral_radius,1.0,-1.0
26,6,fiedler_value,1.0,-1.0
26,6,connectivity_ratio,1.0,-1.0
26,6,spectral_entropy_norm,1.0,1.0
26,6,hfer,1.0,-1.0
26,6,spectral_radius,1.0,1.0
26,7,fiedler_value,1.0,-1.0
26,7,connectivity_ratio,1.0,-1.0
26,7,spectral_entropy_norm,1.0,1.0
26,7,hfer,1.0,-1.0
26,7,spectral_radius,1.0,-1.0
26,8,fiedler_value,1.0,-1.0
26,8,connectivity_ratio,1.0,-1.0
26,8,spectral_entropy_norm,1.0,1.0
26,8,hfer,1.0,1.0
26,8,spectral_radius,1.0,-1.0
26,9,fiedler_value,1.0,1.0
26,9,connectivity_ratio,1.0,1.0
26,9,spectral_entropy_norm,1.0,1.0
26,9,hfer,1.0,-1.0
26,9,spectral_radius,1.0,-1.0
26,10,fiedler_value,1.0,1.0
26,10,connectivity_ratio,1.0,1.0
26,10,spectral_entropy_norm,1.0,1.0
26,10,hfer,1.0,-1.0
26,10,spectral_radius,1.0,-1.0
26,11,fiedler_value,1.0,-1.0
26,11,connectivity_ratio,1.0,-1.0
26,11,spectral_entropy_norm,1.0,-1.0
26,11,hfer,1.0,1.0
26,11,spectral_radius,1.0,-1.0
26,12,fiedler_value,1.0,1.0
26,12,connectivity_ratio,1.0,1.0
26,12,spectral_entropy_norm,1.0,1.0
26,12,hfer,1.0,-1.0
26,12,spectral_radius,1.0,-1.0
26,13,fiedler_value,1.0,-1.0
26,13,connectivity_ratio,1.0,-1.0
26,13,spectral_entropy_norm,1.0,-1.0
26,13,hfer,1.0,1.0
26,13,spectral_radius,1.0,-1.0
26,14,fiedler_value,1.0,-1.0
26,14,connectivity_ratio,1.0,-1.0
26,14,spectral_entropy_norm,1.0,1.0
26,14,hfer,1.0,-1.0
26,14,spectral_radius,1.0,1.0
26,15,fiedler_value,1.0,-1.0
26,15,connectivity_ratio,1.0,-1.0
26,15,spectral_entropy_norm,1.0,1.0
26,15,hfer,1.0,-1.0
26,15,spectral_radius,1.0,1.0
27,0,fiedler_value,1.0,1.0
27,0,connectivity_ratio,1.0,1.0
27,0,spectral_entropy_norm,1.0,-1.0
27,0,hfer,1.0,1.0
27,0,spectral_radius,1.0,1.0
27,1,fiedler_value,1.0,1.0
27,1,connectivity_ratio,1.0,1.0
27,1,spectral_entropy_norm,1.0,1.0
27,1,hfer,1.0,1.0
27,1,spectral_radius,1.0,-1.0
27,2,fiedler_value,1.0,1.0
27,2,connectivity_ratio,1.0,1.0
27,2,spectral_entropy_norm,1.0,1.0
27,2,hfer,1.0,-1.0
27,2,spectral_radius,1.0,-1.0
27,3,fiedler_value,1.0,1.0
27,3,connectivity_ratio,1.0,1.0
27,3,spectral_entropy_norm,1.0,1.0
27,3,hfer,1.0,-1.0
27,3,spectral_radius,1.0,-1.0
27,4,fiedler_value,1.0,-1.0
27,4,connectivity_ratio,1.0,1.0
27,4,spectral_entropy_norm,1.0,1.0
27,4,hfer,1.0,-1.0
27,4,spectral_radius,1.0,-1.0
27,5,fiedler_value,1.0,1.0
27,5,connectivity_ratio,1.0,1.0
27,5,spectral_entropy_norm,1.0,1.0
27,5,hfer,1.0,-1.0
27,5,spectral_radius,1.0,-1.0
27,6,fiedler_value,1.0,1.0
27,6,connectivity_ratio,1.0,1.0
27,6,spectral_entropy_norm,1.0,1.0
27,6,hfer,1.0,-1.0
27,6,spectral_radius,1.0,-1.0
27,7,fiedler_value,1.0,-1.0
27,7,connectivity_ratio,1.0,-1.0
27,7,spectral_entropy_norm,1.0,-1.0
27,7,hfer,1.0,1.0
27,7,spectral_radius,1.0,-1.0
27,8,fiedler_value,1.0,1.0
27,8,connectivity_ratio,1.0,1.0
27,8,spectral_entropy_norm,1.0,1.0
27,8,hfer,1.0,-1.0
27,8,spectral_radius,1.0,-1.0
27,9,fiedler_value,1.0,1.0
27,9,connectivity_ratio,1.0,1.0
27,9,spectral_entropy_norm,1.0,1.0
27,9,hfer,1.0,1.0
27,9,spectral_radius,1.0,1.0
27,10,fiedler_value,1.0,1.0
27,10,connectivity_ratio,1.0,1.0
27,10,spectral_entropy_norm,1.0,1.0
27,10,hfer,1.0,1.0
27,10,spectral_radius,1.0,-1.0
27,11,fiedler_value,1.0,1.0
27,11,connectivity_ratio,1.0,1.0
27,11,spectral_entropy_norm,1.0,1.0
27,11,hfer,1.0,1.0
27,11,spectral_radius,1.0,-1.0
27,12,fiedler_value,1.0,1.0
27,12,connectivity_ratio,1.0,-1.0
27,12,spectral_entropy_norm,1.0,1.0
27,12,hfer,1.0,-1.0
27,12,spectral_radius,1.0,1.0
27,13,fiedler_value,1.0,1.0
27,13,connectivity_ratio,1.0,1.0
27,13,spectral_entropy_norm,1.0,1.0
27,13,hfer,1.0,-1.0
27,13,spectral_radius,1.0,-1.0
27,14,fiedler_value,1.0,1.0
27,14,connectivity_ratio,1.0,1.0
27,14,spectral_entropy_norm,1.0,1.0
27,14,hfer,1.0,1.0
27,14,spectral_radius,1.0,-1.0
27,15,fiedler_value,1.0,-1.0
27,15,connectivity_ratio,1.0,-1.0
27,15,spectral_entropy_norm,1.0,1.0
27,15,hfer,1.0,-1.0
27,15,spectral_radius,1.0,-1.0
28,0,fiedler_value,1.0,1.0
28,0,connectivity_ratio,1.0,1.0
28,0,spectral_entropy_norm,1.0,1.0
28,0,hfer,1.0,1.0
28,0,spectral_radius,1.0,1.0
28,1,fiedler_value,1.0,1.0
28,1,connectivity_ratio,1.0,1.0
28,1,spectral_entropy_norm,1.0,1.0
28,1,hfer,1.0,-1.0
28,1,spectral_radius,1.0,-1.0
28,2,fiedler_value,1.0,-1.0
28,2,connectivity_ratio,1.0,-1.0
28,2,spectral_entropy_norm,1.0,1.0
28,2,hfer,1.0,1.0
28,2,spectral_radius,1.0,-1.0
28,3,fiedler_value,1.0,-1.0
28,3,connectivity_ratio,1.0,1.0
28,3,spectral_entropy_norm,1.0,1.0
28,3,hfer,1.0,-1.0
28,3,spectral_radius,1.0,-1.0
28,4,fiedler_value,1.0,1.0
28,4,connectivity_ratio,1.0,1.0
28,4,spectral_entropy_norm,1.0,1.0
28,4,hfer,1.0,-1.0
28,4,spectral_radius,1.0,-1.0
28,5,fiedler_value,1.0,1.0
28,5,connectivity_ratio,1.0,1.0
28,5,spectral_entropy_norm,1.0,1.0
28,5,hfer,1.0,-1.0
28,5,spectral_radius,1.0,-1.0
28,6,fiedler_value,1.0,-1.0
28,6,connectivity_ratio,1.0,1.0
28,6,spectral_entropy_norm,1.0,1.0
28,6,hfer,1.0,-1.0
28,6,spectral_radius,1.0,-1.0
28,7,fiedler_value,1.0,1.0
28,7,connectivity_ratio,1.0,1.0
28,7,spectral_entropy_norm,1.0,1.0
28,7,hfer,1.0,-1.0
28,7,spectral_radius,1.0,-1.0
28,8,fiedler_value,1.0,-1.0
28,8,connectivity_ratio,1.0,-1.0
28,8,spectral_entropy_norm,1.0,1.0
28,8,hfer,1.0,-1.0
28,8,spectral_radius,1.0,1.0
28,9,fiedler_value,1.0,-1.0
28,9,connectivity_ratio,1.0,-1.0
28,9,spectral_entropy_norm,1.0,-1.0
28,9,hfer,1.0,1.0
28,9,spectral_radius,1.0,1.0
28,10,fiedler_value,1.0,1.0
28,10,connectivity_ratio,1.0,1.0
28,10,spectral_entropy_norm,1.0,1.0
28,10,hfer,1.0,1.0
28,10,spectral_radius,1.0,-1.0
28,11,fiedler_value,1.0,-1.0
28,11,connectivity_ratio,1.0,-1.0
28,11,spectral_entropy_norm,1.0,-1.0
28,11,hfer,1.0,1.0
28,11,spectral_radius,1.0,-1.0
28,12,fiedler_value,1.0,-1.0
28,12,connectivity_ratio,1.0,-1.0
28,12,spectral_entropy_norm,1.0,1.0
28,12,hfer,1.0,1.0
28,12,spectral_radius,1.0,-1.0
28,13,fiedler_value,1.0,-1.0
28,13,connectivity_ratio,1.0,-1.0
28,13,spectral_entropy_norm,1.0,1.0
28,13,hfer,1.0,1.0
28,13,spectral_radius,1.0,-1.0
28,14,fiedler_value,1.0,-1.0
28,14,connectivity_ratio,1.0,-1.0
28,14,spectral_entropy_norm,1.0,1.0
28,14,hfer,1.0,1.0
28,14,spectral_radius,1.0,-1.0
28,15,fiedler_value,1.0,-1.0
28,15,connectivity_ratio,1.0,-1.0
28,15,spectral_entropy_norm,1.0,1.0
28,15,hfer,1.0,-1.0
28,15,spectral_radius,1.0,-1.0
29,0,fiedler_value,1.0,-1.0
29,0,connectivity_ratio,1.0,-1.0
29,0,spectral_entropy_norm,1.0,1.0
29,0,hfer,1.0,1.0
29,0,spectral_radius,1.0,-1.0
29,1,fiedler_value,1.0,1.0
29,1,connectivity_ratio,1.0,1.0
29,1,spectral_entropy_norm,1.0,1.0
29,1,hfer,1.0,-1.0
29,1,spectral_radius,1.0,-1.0
29,2,fiedler_value,1.0,1.0
29,2,connectivity_ratio,1.0,1.0
29,2,spectral_entropy_norm,1.0,1.0
29,2,hfer,1.0,-1.0
29,2,spectral_radius,1.0,-1.0
29,3,fiedler_value,1.0,1.0
29,3,connectivity_ratio,1.0,1.0
29,3,spectral_entropy_norm,1.0,1.0
29,3,hfer,1.0,1.0
29,3,spectral_radius,1.0,-1.0
29,4,fiedler_value,1.0,1.0
29,4,connectivity_ratio,1.0,1.0
29,4,spectral_entropy_norm,1.0,1.0
29,4,hfer,1.0,1.0
29,4,spectral_radius,1.0,-1.0
29,5,fiedler_value,1.0,1.0
29,5,connectivity_ratio,1.0,1.0
29,5,spectral_entropy_norm,1.0,1.0
29,5,hfer,1.0,-1.0
29,5,spectral_radius,1.0,-1.0
29,6,fiedler_value,1.0,-1.0
29,6,connectivity_ratio,1.0,-1.0
29,6,spectral_entropy_norm,1.0,-1.0
29,6,hfer,1.0,1.0
29,6,spectral_radius,1.0,-1.0
29,7,fiedler_value,1.0,-1.0
29,7,connectivity_ratio,1.0,-1.0
29,7,spectral_entropy_norm,1.0,-1.0
29,7,hfer,1.0,1.0
29,7,spectral_radius,1.0,-1.0
29,8,fiedler_value,1.0,-1.0
29,8,connectivity_ratio,1.0,-1.0
29,8,spectral_entropy_norm,1.0,1.0
29,8,hfer,1.0,1.0
29,8,spectral_radius,1.0,1.0
29,9,fiedler_value,1.0,-1.0
29,9,connectivity_ratio,1.0,-1.0
29,9,spectral_entropy_norm,1.0,-1.0
29,9,hfer,1.0,1.0
29,9,spectral_radius,1.0,-1.0
29,10,fiedler_value,1.0,-1.0
29,10,connectivity_ratio,1.0,-1.0
29,10,spectral_entropy_norm,1.0,1.0
29,10,hfer,1.0,-1.0
29,10,spectral_radius,1.0,1.0
29,11,fiedler_value,1.0,-1.0
29,11,connectivity_ratio,1.0,-1.0
29,11,spectral_entropy_norm,1.0,1.0
29,11,hfer,1.0,1.0
29,11,spectral_radius,1.0,-1.0
29,12,fiedler_value,1.0,-1.0
29,12,connectivity_ratio,1.0,-1.0
29,12,spectral_entropy_norm,1.0,-1.0
29,12,hfer,1.0,1.0
29,12,spectral_radius,1.0,-1.0
29,13,fiedler_value,1.0,-1.0
29,13,connectivity_ratio,1.0,-1.0
29,13,spectral_entropy_norm,1.0,-1.0
29,13,hfer,1.0,1.0
29,13,spectral_radius,1.0,-1.0
29,14,fiedler_value,1.0,-1.0
29,14,connectivity_ratio,1.0,-1.0
29,14,spectral_entropy_norm,1.0,1.0
29,14,hfer,1.0,-1.0
29,14,spectral_radius,1.0,-1.0
29,15,fiedler_value,1.0,1.0
29,15,connectivity_ratio,1.0,1.0
29,15,spectral_entropy_norm,1.0,-1.0
29,15,hfer,1.0,1.0
29,15,spectral_radius,1.0,-1.0
30,0,fiedler_value,1.0,-1.0
30,0,connectivity_ratio,1.0,-1.0
30,0,spectral_entropy_norm,1.0,-1.0
30,0,hfer,1.0,1.0
30,0,spectral_radius,1.0,-1.0
30,1,fiedler_value,1.0,-1.0
30,1,connectivity_ratio,1.0,-1.0
30,1,spectral_entropy_norm,1.0,1.0
30,1,hfer,1.0,-1.0
30,1,spectral_radius,1.0,1.0
30,2,fiedler_value,1.0,-1.0
30,2,connectivity_ratio,1.0,-1.0
30,2,spectral_entropy_norm,1.0,1.0
30,2,hfer,1.0,-1.0
30,2,spectral_radius,1.0,1.0
30,3,fiedler_value,1.0,1.0
30,3,connectivity_ratio,1.0,1.0
30,3,spectral_entropy_norm,1.0,1.0
30,3,hfer,1.0,-1.0
30,3,spectral_radius,1.0,-1.0
30,4,fiedler_value,1.0,-1.0
30,4,connectivity_ratio,1.0,-1.0
30,4,spectral_entropy_norm,1.0,1.0
30,4,hfer,1.0,-1.0
30,4,spectral_radius,1.0,-1.0
30,5,fiedler_value,1.0,-1.0
30,5,connectivity_ratio,1.0,-1.0
30,5,spectral_entropy_norm,1.0,1.0
30,5,hfer,1.0,-1.0
30,5,spectral_radius,1.0,-1.0
30,6,fiedler_value,1.0,-1.0
30,6,connectivity_ratio,1.0,-1.0
30,6,spectral_entropy_norm,1.0,1.0
30,6,hfer,1.0,1.0
30,6,spectral_radius,1.0,-1.0
30,7,fiedler_value,1.0,-1.0
30,7,connectivity_ratio,1.0,1.0
30,7,spectral_entropy_norm,1.0,1.0
30,7,hfer,1.0,-1.0
30,7,spectral_radius,1.0,-1.0
30,8,fiedler_value,1.0,1.0
30,8,connectivity_ratio,1.0,1.0
30,8,spectral_entropy_norm,1.0,1.0
30,8,hfer,1.0,-1.0
30,8,spectral_radius,1.0,-1.0
30,9,fiedler_value,1.0,1.0
30,9,connectivity_ratio,1.0,1.0
30,9,spectral_entropy_norm,1.0,1.0
30,9,hfer,1.0,-1.0
30,9,spectral_radius,1.0,-1.0
30,10,fiedler_value,1.0,1.0
30,10,connectivity_ratio,1.0,1.0
30,10,spectral_entropy_norm,1.0,1.0
30,10,hfer,1.0,-1.0
30,10,spectral_radius,1.0,-1.0
30,11,fiedler_value,1.0,-1.0
30,11,connectivity_ratio,1.0,-1.0
30,11,spectral_entropy_norm,1.0,1.0
30,11,hfer,1.0,-1.0
30,11,spectral_radius,1.0,-1.0
30,12,fiedler_value,1.0,1.0
30,12,connectivity_ratio,1.0,1.0
30,12,spectral_entropy_norm,1.0,1.0
30,12,hfer,1.0,-1.0
30,12,spectral_radius,1.0,-1.0
30,13,fiedler_value,1.0,-1.0
30,13,connectivity_ratio,1.0,-1.0
30,13,spectral_entropy_norm,1.0,1.0
30,13,hfer,1.0,1.0
30,13,spectral_radius,1.0,-1.0
30,14,fiedler_value,1.0,-1.0
30,14,connectivity_ratio,1.0,1.0
30,14,spectral_entropy_norm,1.0,1.0
30,14,hfer,1.0,-1.0
30,14,spectral_radius,1.0,-1.0
30,15,fiedler_value,1.0,-1.0
30,15,connectivity_ratio,1.0,-1.0
30,15,spectral_entropy_norm,1.0,1.0
30,15,hfer,1.0,-1.0
30,15,spectral_radius,1.0,1.0
31,0,fiedler_value,1.0,-1.0
31,0,connectivity_ratio,1.0,-1.0
31,0,spectral_entropy_norm,1.0,1.0
31,0,hfer,1.0,-1.0
31,0,spectral_radius,1.0,-1.0
31,1,fiedler_value,1.0,-1.0
31,1,connectivity_ratio,1.0,-1.0
31,1,spectral_entropy_norm,1.0,1.0
31,1,hfer,1.0,-1.0
31,1,spectral_radius,1.0,-1.0
31,2,fiedler_value,1.0,-1.0
31,2,connectivity_ratio,1.0,-1.0
31,2,spectral_entropy_norm,1.0,1.0
31,2,hfer,1.0,-1.0
31,2,spectral_radius,1.0,-1.0
31,3,fiedler_value,1.0,-1.0
31,3,connectivity_ratio,1.0,-1.0
31,3,spectral_entropy_norm,1.0,1.0
31,3,hfer,1.0,-1.0
31,3,spectral_radius,1.0,1.0
31,4,fiedler_value,1.0,-1.0
31,4,connectivity_ratio,1.0,-1.0
31,4,spectral_entropy_norm,1.0,1.0
31,4,hfer,1.0,-1.0
31,4,spectral_radius,1.0,1.0
31,5,fiedler_value,1.0,-1.0
31,5,connectivity_ratio,1.0,-1.0
31,5,spectral_entropy_norm,1.0,1.0
31,5,hfer,1.0,-1.0
31,5,spectral_radius,1.0,-1.0
31,6,fiedler_value,1.0,-1.0
31,6,connectivity_ratio,1.0,-1.0
31,6,spectral_entropy_norm,1.0,1.0
31,6,hfer,1.0,-1.0
31,6,spectral_radius,1.0,1.0
31,7,fiedler_value,1.0,1.0
31,7,connectivity_ratio,1.0,1.0
31,7,spectral_entropy_norm,1.0,1.0
31,7,hfer,1.0,-1.0
31,7,spectral_radius,1.0,-1.0
31,8,fiedler_value,1.0,-1.0
31,8,connectivity_ratio,1.0,1.0
31,8,spectral_entropy_norm,1.0,1.0
31,8,hfer,1.0,-1.0
31,8,spectral_radius,1.0,-1.0
31,9,fiedler_value,1.0,-1.0
31,9,connectivity_ratio,1.0,-1.0
31,9,spectral_entropy_norm,1.0,1.0
31,9,hfer,1.0,1.0
31,9,spectral_radius,1.0,1.0
31,10,fiedler_value,1.0,1.0
31,10,connectivity_ratio,1.0,1.0
31,10,spectral_entropy_norm,1.0,1.0
31,10,hfer,1.0,-1.0
31,10,spectral_radius,1.0,1.0
31,11,fiedler_value,1.0,-1.0
31,11,connectivity_ratio,1.0,-1.0
31,11,spectral_entropy_norm,1.0,1.0
31,11,hfer,1.0,-1.0
31,11,spectral_radius,1.0,-1.0
31,12,fiedler_value,1.0,1.0
31,12,connectivity_ratio,1.0,1.0
31,12,spectral_entropy_norm,1.0,1.0
31,12,hfer,1.0,-1.0
31,12,spectral_radius,1.0,-1.0
31,13,fiedler_value,1.0,-1.0
31,13,connectivity_ratio,1.0,-1.0
31,13,spectral_entropy_norm,1.0,1.0
31,13,hfer,1.0,-1.0
31,13,spectral_radius,1.0,1.0
31,14,fiedler_value,1.0,-1.0
31,14,connectivity_ratio,1.0,-1.0
31,14,spectral_entropy_norm,1.0,1.0
31,14,hfer,1.0,-1.0
31,14,spectral_radius,1.0,-1.0
31,15,fiedler_value,1.0,1.0
31,15,connectivity_ratio,1.0,1.0
31,15,spectral_entropy_norm,1.0,1.0
31,15,hfer,1.0,-1.0
31,15,spectral_radius,1.0,-1.0
32,0,fiedler_value,1.0,1.0
32,0,connectivity_ratio,1.0,1.0
32,0,spectral_entropy_norm,1.0,1.0
32,0,hfer,1.0,-1.0
32,0,spectral_radius,1.0,1.0
32,1,fiedler_value,1.0,1.0
32,1,connectivity_ratio,1.0,1.0
32,1,spectral_entropy_norm,1.0,1.0
32,1,hfer,1.0,-1.0
32,1,spectral_radius,1.0,-1.0
32,2,fiedler_value,1.0,1.0
32,2,connectivity_ratio,1.0,1.0
32,2,spectral_entropy_norm,1.0,1.0
32,2,hfer,1.0,-1.0
32,2,spectral_radius,1.0,-1.0
32,3,fiedler_value,1.0,1.0
32,3,connectivity_ratio,1.0,1.0
32,3,spectral_entropy_norm,1.0,1.0
32,3,hfer,1.0,-1.0
32,3,spectral_radius,1.0,-1.0
32,4,fiedler_value,1.0,-1.0
32,4,connectivity_ratio,1.0,-1.0
32,4,spectral_entropy_norm,1.0,1.0
32,4,hfer,1.0,-1.0
32,4,spectral_radius,1.0,-1.0
32,5,fiedler_value,1.0,-1.0
32,5,connectivity_ratio,1.0,-1.0
32,5,spectral_entropy_norm,1.0,1.0
32,5,hfer,1.0,-1.0
32,5,spectral_radius,1.0,-1.0
32,6,fiedler_value,1.0,1.0
32,6,connectivity_ratio,1.0,1.0
32,6,spectral_entropy_norm,1.0,1.0
32,6,hfer,1.0,-1.0
32,6,spectral_radius,1.0,-1.0
32,7,fiedler_value,1.0,1.0
32,7,connectivity_ratio,1.0,1.0
32,7,spectral_entropy_norm,1.0,1.0
32,7,hfer,1.0,-1.0
32,7,spectral_radius,1.0,-1.0
32,8,fiedler_value,1.0,1.0
32,8,connectivity_ratio,1.0,1.0
32,8,spectral_entropy_norm,1.0,1.0
32,8,hfer,1.0,-1.0
32,8,spectral_radius,1.0,1.0
32,9,fiedler_value,1.0,1.0
32,9,connectivity_ratio,1.0,1.0
32,9,spectral_entropy_norm,1.0,1.0
32,9,hfer,1.0,-1.0
32,9,spectral_radius,1.0,-1.0
32,10,fiedler_value,1.0,1.0
32,10,connectivity_ratio,1.0,1.0
32,10,spectral_entropy_norm,1.0,1.0
32,10,hfer,1.0,-1.0
32,10,spectral_radius,1.0,-1.0
32,11,fiedler_value,1.0,-1.0
32,11,connectivity_ratio,1.0,-1.0
32,11,spectral_entropy_norm,1.0,1.0
32,11,hfer,1.0,-1.0
32,11,spectral_radius,1.0,1.0
32,12,fiedler_value,1.0,1.0
32,12,connectivity_ratio,1.0,1.0
32,12,spectral_entropy_norm,1.0,1.0
32,12,hfer,1.0,-1.0
32,12,spectral_radius,1.0,-1.0
32,13,fiedler_value,1.0,1.0
32,13,connectivity_ratio,1.0,1.0
32,13,spectral_entropy_norm,1.0,1.0
32,13,hfer,1.0,-1.0
32,13,spectral_radius,1.0,-1.0
32,14,fiedler_value,1.0,1.0
32,14,connectivity_ratio,1.0,1.0
32,14,spectral_entropy_norm,1.0,1.0
32,14,hfer,1.0,-1.0
32,14,spectral_radius,1.0,-1.0
32,15,fiedler_value,1.0,-1.0
32,15,connectivity_ratio,1.0,-1.0
32,15,spectral_entropy_norm,1.0,1.0
32,15,hfer,1.0,-1.0
32,15,spectral_radius,1.0,-1.0
33,0,fiedler_value,1.0,1.0
33,0,connectivity_ratio,1.0,1.0
33,0,spectral_entropy_norm,1.0,1.0
33,0,hfer,1.0,-1.0
33,0,spectral_radius,1.0,-1.0
33,1,fiedler_value,1.0,1.0
33,1,connectivity_ratio,1.0,1.0
33,1,spectral_entropy_norm,1.0,1.0
33,1,hfer,1.0,-1.0
33,1,spectral_radius,1.0,-1.0
33,2,fiedler_value,1.0,1.0
33,2,connectivity_ratio,1.0,1.0
33,2,spectral_entropy_norm,1.0,1.0
33,2,hfer,1.0,-1.0
33,2,spectral_radius,1.0,-1.0
33,3,fiedler_value,1.0,1.0
33,3,connectivity_ratio,1.0,1.0
33,3,spectral_entropy_norm,1.0,1.0
33,3,hfer,1.0,-1.0
33,3,spectral_radius,1.0,-1.0
33,4,fiedler_value,1.0,1.0
33,4,connectivity_ratio,1.0,1.0
33,4,spectral_entropy_norm,1.0,1.0
33,4,hfer,1.0,-1.0
33,4,spectral_radius,1.0,-1.0
33,5,fiedler_value,1.0,-1.0
33,5,connectivity_ratio,1.0,1.0
33,5,spectral_entropy_norm,1.0,1.0
33,5,hfer,1.0,-1.0
33,5,spectral_radius,1.0,-1.0
33,6,fiedler_value,1.0,-1.0
33,6,connectivity_ratio,1.0,-1.0
33,6,spectral_entropy_norm,1.0,1.0
33,6,hfer,1.0,-1.0
33,6,spectral_radius,1.0,-1.0
33,7,fiedler_value,1.0,1.0
33,7,connectivity_ratio,1.0,1.0
33,7,spectral_entropy_norm,1.0,1.0
33,7,hfer,1.0,-1.0
33,7,spectral_radius,1.0,-1.0
33,8,fiedler_value,1.0,1.0
33,8,connectivity_ratio,1.0,1.0
33,8,spectral_entropy_norm,1.0,1.0
33,8,hfer,1.0,-1.0
33,8,spectral_radius,1.0,-1.0
33,9,fiedler_value,1.0,1.0
33,9,connectivity_ratio,1.0,1.0
33,9,spectral_entropy_norm,1.0,1.0
33,9,hfer,1.0,-1.0
33,9,spectral_radius,1.0,-1.0
33,10,fiedler_value,1.0,1.0
33,10,connectivity_ratio,1.0,1.0
33,10,spectral_entropy_norm,1.0,1.0
33,10,hfer,1.0,-1.0
33,10,spectral_radius,1.0,-1.0
33,11,fiedler_value,1.0,1.0
33,11,connectivity_ratio,1.0,1.0
33,11,spectral_entropy_norm,1.0,1.0
33,11,hfer,1.0,-1.0
33,11,spectral_radius,1.0,-1.0
33,12,fiedler_value,1.0,-1.0
33,12,connectivity_ratio,1.0,-1.0
33,12,spectral_entropy_norm,1.0,1.0
33,12,hfer,1.0,-1.0
33,12,spectral_radius,1.0,-1.0
33,13,fiedler_value,1.0,-1.0
33,13,connectivity_ratio,1.0,-1.0
33,13,spectral_entropy_norm,1.0,1.0
33,13,hfer,1.0,-1.0
33,13,spectral_radius,1.0,1.0
33,14,fiedler_value,1.0,1.0
33,14,connectivity_ratio,1.0,1.0
33,14,spectral_entropy_norm,1.0,1.0
33,14,hfer,1.0,-1.0
33,14,spectral_radius,1.0,-1.0
33,15,fiedler_value,1.0,1.0
33,15,connectivity_ratio,1.0,1.0
33,15,spectral_entropy_norm,1.0,1.0
33,15,hfer,1.0,-1.0
33,15,spectral_radius,1.0,-1.0
34,0,fiedler_value,1.0,-1.0
34,0,connectivity_ratio,1.0,-1.0
34,0,spectral_entropy_norm,1.0,1.0
34,0,hfer,1.0,-1.0
34,0,spectral_radius,1.0,1.0
34,1,fiedler_value,1.0,-1.0
34,1,connectivity_ratio,1.0,-1.0
34,1,spectral_entropy_norm,1.0,1.0
34,1,hfer,1.0,-1.0
34,1,spectral_radius,1.0,1.0
34,2,fiedler_value,1.0,-1.0
34,2,connectivity_ratio,1.0,-1.0
34,2,spectral_entropy_norm,1.0,1.0
34,2,hfer,1.0,-1.0
34,2,spectral_radius,1.0,1.0
34,3,fiedler_value,1.0,-1.0
34,3,connectivity_ratio,1.0,-1.0
34,3,spectral_entropy_norm,1.0,1.0
34,3,hfer,1.0,-1.0
34,3,spectral_radius,1.0,1.0
34,4,fiedler_value,1.0,-1.0
34,4,connectivity_ratio,1.0,-1.0
34,4,spectral_entropy_norm,1.0,1.0
34,4,hfer,1.0,-1.0
34,4,spectral_radius,1.0,1.0
34,5,fiedler_value,1.0,-1.0
34,5,connectivity_ratio,1.0,-1.0
34,5,spectral_entropy_norm,1.0,1.0
34,5,hfer,1.0,-1.0
34,5,spectral_radius,1.0,-1.0
34,6,fiedler_value,1.0,-1.0
34,6,connectivity_ratio,1.0,-1.0
34,6,spectral_entropy_norm,1.0,1.0
34,6,hfer,1.0,-1.0
34,6,spectral_radius,1.0,-1.0
34,7,fiedler_value,1.0,-1.0
34,7,connectivity_ratio,1.0,-1.0
34,7,spectral_entropy_norm,1.0,1.0
34,7,hfer,1.0,-1.0
34,7,spectral_radius,1.0,1.0
34,8,fiedler_value,1.0,-1.0
34,8,connectivity_ratio,1.0,-1.0
34,8,spectral_entropy_norm,1.0,1.0
34,8,hfer,1.0,-1.0
34,8,spectral_radius,1.0,-1.0
34,9,fiedler_value,1.0,-1.0
34,9,connectivity_ratio,1.0,-1.0
34,9,spectral_entropy_norm,1.0,1.0
34,9,hfer,1.0,-1.0
34,9,spectral_radius,1.0,1.0
34,10,fiedler_value,1.0,1.0
